id,state,name,necVersion,hasIdentity,permitAuthority,why
"tx-wichita-wichita-falls","TX","City of Wichita Falls Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-wilbarger-wilbarger-county","TX","Wilbarger County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-willacy-willacy-county","TX","Willacy County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-williamson-cedar-park","TX","City of Cedar Park Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-williamson-georgetown","TX","City of Georgetown Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-williamson-hutto","TX","City of Hutto Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-williamson-leander","TX","City of Leander Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-williamson-taylor","TX","City of Taylor Building Dept","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-williamson-williamson-county","TX","Williamson County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-wilson-wilson-county","TX","Wilson County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-winkler-winkler-county","TX","Winkler County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-wise-wise-county","TX","Wise County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-wood-wood-county","TX","Wood County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-yoakum-yoakum-county","TX","Yoakum County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-young-young-county","TX","Young County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-zapata-zapata-county","TX","Zapata County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"tx-zavala-zavala-county","TX","Zavala County Building Department","2020","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-beaver-beaver-county","UT","Beaver County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-box-elder-box-elder-county","UT","Box Elder County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-cache-logan","UT","City of Logan Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-cache-cache-county","UT","Cache County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-carbon-price","UT","City of Price Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-carbon-carbon-county","UT","Carbon County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-daggett-daggett-county","UT","Daggett County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-davis-bountiful","UT","City of Bountiful Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-davis-layton","UT","City of Layton Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-davis-davis-county","UT","Davis County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-duchesne-duchesne-county","UT","Duchesne County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-emery-emery-county","UT","Emery County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-garfield-garfield-county","UT","Garfield County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-grand-grand-county","UT","Grand County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-iron-cedar-city","UT","City of Cedar City Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-iron-iron-county","UT","Iron County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-juab-juab-county","UT","Juab County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-kane-kane-county","UT","Kane County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-millard-millard-county","UT","Millard County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-morgan-morgan-county","UT","Morgan County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-piute-piute-county","UT","Piute County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-rich-rich-county","UT","Rich County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-salt-lake-herriman","UT","City of Herriman Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-salt-lake-murray","UT","City of Murray Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-salt-lake-sandy","UT","City of Sandy Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-salt-lake-south-jordan","UT","City of South Jordan Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-salt-lake-salt-lake-county","UT","Salt Lake County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-salt-lake-west-jordan","UT","City of West Jordan Building Dept","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-salt-lake-west-valley-city","UT","City of West Valley Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
"ut-san-juan-san-juan-county","UT","San Juan County Building Department","2017","true","Local Building Department","no codeSourceUrl + codeRetrievedAtIso — every value on this row is unprovenanced"
