jurisdictionId,state,name,ahjNational,necVersions,jurisdictionTs,distinctValues,whichShips
"sd-mccook-mccook-county","SD","McCook County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-mcpherson-mcpherson-county","SD","McPherson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-meade-meade-county","SD","Meade County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-mellette-mellette-county","SD","Mellette County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-miner-miner-county","SD","Miner County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-minnehaha-minnehaha-county","SD","Minnehaha County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-moody-moody-county","SD","Moody County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-pennington-rapid-city","SD","City of Rapid City Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-pennington-pennington-county","SD","Pennington County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-perkins-perkins-county","SD","Perkins County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-potter-potter-county","SD","Potter County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-roberts-roberts-county","SD","Roberts County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-sanborn-sanborn-county","SD","Sanborn County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-shannon-shannon-county","SD","Shannon County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-spink-spink-county","SD","Spink County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-stanley-stanley-county","SD","Stanley County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-sully-sully-county","SD","Sully County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-todd-todd-county","SD","Todd County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-tripp-tripp-county","SD","Tripp County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-turner-turner-county","SD","Turner County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-union-union-county","SD","Union County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-walworth-walworth-county","SD","Walworth County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-yankton-yankton-county","SD","Yankton County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-yankton-yankton","SD","City of Yankton Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"sd-ziebach-ziebach-county","SD","Ziebach County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-anderson-anderson-county","TN","Anderson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-bedford-bedford-county","TN","Bedford County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-benton-benton-county","TN","Benton County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-bledsoe-bledsoe-county","TN","Bledsoe County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-blount-blount-county","TN","Blount County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-bradley-bradley-county","TN","Bradley County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-campbell-campbell-county","TN","Campbell County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-cannon-cannon-county","TN","Cannon County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-carroll-carroll-county","TN","Carroll County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-carter-carter-county","TN","Carter County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-cheatham-cheatham-county","TN","Cheatham County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-chester-chester-county","TN","Chester County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-claiborne-claiborne-county","TN","Claiborne County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-clay-clay-county","TN","Clay County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-cocke-cocke-county","TN","Cocke County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-coffee-coffee-county","TN","Coffee County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-crockett-crockett-county","TN","Crockett County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-cumberland-cumberland-county","TN","Cumberland County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-davidson-davidson-county","TN","Davidson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-decatur-decatur-county","TN","Decatur County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-dekalb-dekalb-county","TN","DeKalb County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-dickson-dickson-county","TN","Dickson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-dyer-dyer-county","TN","Dyer County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-fayette-fayette-county","TN","Fayette County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"tn-fentress-fentress-county","TN","Fentress County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
